time:, 1405.000000,
 time:, 665.000000,
 time:, 670.000000,
 time:, 1404.000000,
 time:, 670.000000,
 time:, 671.000000,
 time:, 670.000000,
 time:, 669.000000,
 time:, 669.000000,
 time:, 672.000000,
 time:, 671.000000,
 time:, 670.000000,
 time:, 669.000000,
 time:, 671.000000,
 time:, 672.000000,
 time:, 670.000000,
 time:, 673.000000,
 time:, 672.000000,
 time:, 673.000000,
 time:, 674.000000,
 time:, 674.000000,
 time:, 673.000000,
 time:, 673.000000,
 time:, 676.000000,
 time:, 676.000000,
 time:, 677.000000,
 time:, 678.000000,
 time:, 677.000000,
 time:, 680.000000,
 time:, 679.000000,
 time:, 682.000000,
 time:, 682.000000,
 time:, 682.000000,
 time:, 685.000000,
 time:, 684.000000,
 time:, 685.000000,
 time:, 685.000000,
 time:, 686.000000,
 time:, 686.000000,
 time:, 686.000000,
 time:, 689.000000,
 time:, 690.000000,
 time:, 691.000000,
 time:, 690.000000,
 time:, 690.000000,
 time:, 692.000000,
 time:, 692.000000,
 time:, 694.000000,
 time:, 694.000000,
 time:, 693.000000,
 time:, 694.000000,
 time:, 695.000000,
 time:, 696.000000,
 time:, 697.000000,
 time:, 697.000000,
 time:, 697.000000,
 time:, 696.000000,
 time:, 699.000000,
 time:, 698.000000,
 time:, 697.000000,
 time:, 701.000000,
 time:, 700.000000,
 time:, 700.000000,
 time:, 701.000000,
 time:, 703.000000,
 time:, 701.000000,
 time:, 704.000000,
 time:, 703.000000,
 time:, 703.000000,
 time:, 705.000000,
 time:, 705.000000,
 time:, 706.000000,
 time:, 707.000000,
 time:, 707.000000,
 time:, 707.000000,
 time:, 708.000000,
 time:, 709.000000,
 time:, 709.000000,
 time:, 709.000000,
 time:, 708.000000,
 time:, 709.000000,
 time:, 709.000000,
 time:, 710.000000,
 time:, 709.000000,
 time:, 709.000000,
 time:, 710.000000,
 time:, 710.000000,
 time:, 709.000000,
 time:, 709.000000,
 time:, 709.000000,
 time:, 705.000000,
 time:, 706.000000,
 time:, 706.000000,
 time:, 705.000000,
 time:, 705.000000,
 time:, 701.000000,
 time:, 701.000000,
 time:, 697.000000,
 time:, 698.000000,
 time:, 697.000000,
 time:, 690.000000,
 time:, 692.000000,
 time:, 686.000000,
 time:, 686.000000,
 time:, 687.000000,
 time:, 680.000000,
 time:, 680.000000,
 time:, 675.000000,
 time:, 675.000000,
 time:, 668.000000,
 time:, 669.000000,
 time:, 668.000000,
 time:, 662.000000,
 time:, 662.000000,
 time:, 658.000000,
 time:, 657.000000,
 time:, 656.000000,
 time:, 654.000000,
 time:, 654.000000,
 time:, 655.000000,
 time:, 655.000000,
 time:, 654.000000,
 time:, 655.000000,
 time:, 656.000000,
 time:, 658.000000,
 time:, 658.000000,
 time:, 662.000000,
 time:, 663.000000,
 time:, 663.000000,
 time:, 665.000000,
 time:, 665.000000,
 time:, 669.000000,
 time:, 669.000000,
 time:, 677.000000,
 time:, 678.000000,
 time:, 676.000000,
 time:, 682.000000,
 time:, 682.000000,
 time:, 687.000000,
 time:, 687.000000,
 time:, 686.000000,
 time:, 692.000000,
 time:, 692.000000,
 time:, 701.000000,
 time:, 702.000000,
 time:, 710.000000,
 time:, 711.000000,
 time:, 710.000000,
 time:, 714.000000,
 time:, 713.000000,
 time:, 713.000000,
 time:, 715.000000,
 time:, 714.000000,
 time:, 711.000000,
 time:, 711.000000,
 time:, 705.000000,
 time:, 706.000000,
 time:, 699.000000,
 time:, 698.000000,
 time:, 697.000000,
 time:, 689.000000,
 time:, 686.000000,
 time:, 678.000000,
 time:, 666.000000,
 time:, 651.000000,
 time:, 651.000000,
 time:, 639.000000,
 time:, 639.000000,
 time:, 638.000000,
 time:, 631.000000,
 time:, 632.000000,
 time:, 635.000000,
 time:, 634.000000,
 time:, 635.000000,
 time:, 639.000000,
 time:, 639.000000,
 time:, 654.000000,
 time:, 653.000000,
 time:, 671.000000,
 time:, 670.000000,
 time:, 669.000000,
 time:, 690.000000,
 time:, 692.000000,
 time:, 713.000000,
 time:, 710.000000,
 time:, 710.000000,
 time:, 731.000000,
 time:, 731.000000,
 time:, 742.000000,
 time:, 742.000000,
 time:, 745.000000,
 time:, 746.000000,
 time:, 746.000000,
 time:, 737.000000,
 time:, 738.000000,
 time:, 725.000000,
 time:, 723.000000,
 time:, 723.000000,
 time:, 704.000000,
 time:, 705.000000,
 time:, 681.000000,
 time:, 681.000000,
 time:, 653.000000,
 time:, 652.000000,
 time:, 654.000000,
 time:, 630.000000,
 time:, 631.000000,
 time:, 613.000000,
 time:, 614.000000,
 time:, 614.000000,
 time:, 606.000000,
 time:, 605.000000,
 time:, 615.000000,
 time:, 615.000000,
 time:, 633.000000,
 time:, 633.000000,
 time:, 634.000000,
 time:, 656.000000,
 time:, 658.000000,
 time:, 686.000000,
 time:, 683.000000,
 time:, 683.000000,
 time:, 712.000000,
 time:, 713.000000,
 time:, 742.000000,
 time:, 741.000000,
 time:, 759.000000,
 time:, 759.000000,
 time:, 760.000000,
 time:, 768.000000,
 time:, 767.000000,
 time:, 761.000000,
 time:, 762.000000,
 time:, 762.000000,
 time:, 746.000000,
 time:, 746.000000,
 time:, 718.000000,
 time:, 720.000000,
 time:, 692.000000,
 time:, 692.000000,
 time:, 690.000000,
 time:, 661.000000,
 time:, 659.000000,
 time:, 630.000000,
 time:, 629.000000,
 time:, 629.000000,
 time:, 603.000000,
 time:, 604.000000,
 time:, 589.000000,
 time:, 589.000000,
 time:, 592.000000,
 time:, 592.000000,
 time:, 593.000000,
 time:, 603.000000,
 time:, 605.000000,
 time:, 631.000000,
 time:, 628.000000,
 time:, 628.000000,
 time:, 658.000000,
 time:, 659.000000,
 time:, 690.000000,
 time:, 690.000000,
 time:, 724.000000,
 time:, 724.000000,
 time:, 722.000000,
 time:, 751.000000,
 time:, 752.000000,
 time:, 773.000000,
 time:, 771.000000,
 time:, 771.000000,
 time:, 777.000000,
 time:, 777.000000,
 time:, 769.000000,
 time:, 768.000000,
 time:, 751.000000,
 time:, 751.000000,
 time:, 750.000000,
 time:, 724.000000,
 time:, 725.000000,
 time:, 693.000000,
 time:, 695.000000,
 time:, 694.000000,
 time:, 659.000000,
 time:, 659.000000,
 time:, 629.000000,
 time:, 629.000000,
 time:, 608.000000,
 time:, 607.000000,
 time:, 608.000000,
 time:, 598.000000,
 time:, 598.000000,
 time:, 602.000000,
 time:, 602.000000,
 time:, 622.000000,
 time:, 624.000000,
 time:, 624.000000,
 time:, 653.000000,
 time:, 654.000000,
 time:, 679.000000,
 time:, 681.000000,
 time:, 682.000000,
 time:, 708.000000,
 time:, 706.000000,
 time:, 731.000000,
 time:, 729.000000,
 time:, 748.000000,
 time:, 746.000000,
 time:, 746.000000,
 time:, 753.000000,
 time:, 753.000000,
 time:, 747.000000,
 time:, 747.000000,
 time:, 748.000000,
 time:, 732.000000,
 time:, 733.000000,
 time:, 717.000000,
 time:, 716.000000,
 time:, 697.000000,
 time:, 699.000000,
 time:, 698.000000,
 time:, 676.000000,
 time:, 676.000000,
 time:, 654.000000,
 time:, 653.000000,
 time:, 655.000000,
 time:, 641.000000,
 time:, 640.000000,
 time:, 627.000000,
 time:, 629.000000,
 time:, 623.000000,
 time:, 622.000000,
 time:, 622.000000,
 time:, 623.000000,
 time:, 623.000000,
 time:, 634.000000,
 time:, 633.000000,
 time:, 635.000000,
 time:, 649.000000,
 time:, 650.000000,
 time:, 667.000000,
 time:, 668.000000,
 time:, 684.000000,
 time:, 685.000000,
 time:, 685.000000,
 time:, 703.000000,
 time:, 704.000000,
 time:, 719.000000,
 time:, 719.000000,
 time:, 717.000000,
 time:, 729.000000,
